id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
30215,91,91001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,7,5719,122.399020807834,2,2943,67.9578661230037,5,2776,180.115273775216
30216,91,91001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,28,6786,412.614205717654,2,3457,57.8536303153023,26,3329,781.015319915891
30217,91,91001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,35,6281,557.236108899857,0,3237,0,35,3044,1149.80289093298
30218,91,91001,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,6,9593,62.5456061711665,1,5140,19.4552529182879,5,4453,112.283853581855
30219,91,91540,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,1,1645,60.790273556231,0,839,0,1,806,124.069478908189
30220,5,5002,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,2,1306,153.139356814701,2,658,303.951367781155,0,648,0
30221,5,5002,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,4,1796,222.71714922049,1,938,106.609808102345,3,858,349.65034965035
30222,5,5002,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,9,1966,457.782299084435,0,1057,0,9,909,990.09900990099
30223,5,5030,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,3,2029,147.856086742238,1,1038,96.3391136801541,2,991,201.816347124117
30224,5,5030,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,4,2528,158.227848101266,0,1286,0,4,1242,322.061191626409
30225,5,5030,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,6,2763,217.155266015201,2,1406,142.247510668563,4,1357,294.767870302137
30226,5,5030,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,3,5682,52.7983104540655,0,2906,0,3,2776,108.06916426513
30227,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,1,2200,45.4545454545455,0,1133,0,1,1067,93.7207122774133
30228,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,4,2903,137.788494660696,0,1480,0,4,1423,281.09627547435
30229,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,6,3058,196.206671026815,1,1557,64.2260757867694,5,1501,333.11125916056
30230,5,5031,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,2,4973,40.2171727327569,0,2525,0,2,2448,81.6993464052288
30231,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,6,3160,189.873417721519,2,1661,120.409391932571,4,1499,266.844563042028
30232,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,7,3883,180.272984805563,1,2037,49.0918016691213,6,1846,325.027085590466
30233,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,5,4069,122.880314573605,1,2126,47.0366886171214,4,1943,205.867215645908
30234,5,5034,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,2,7917,25.2620942276115,0,4355,0,2,3562,56.1482313307131
30235,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,2,1961,101.988781234064,0,967,0,2,994,201.207243460765
30236,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,6,2315,259.179265658747,2,1198,166.944908180301,4,1117,358.10205908684
30237,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,7,2227,314.324202963628,0,1181,0,7,1046,669.216061185468
30238,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,2,626,319.488817891374,2,338,591.715976331361,0,288,0
30239,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,3,775,387.096774193548,2,404,495.049504950495,1,371,269.541778975741
30240,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,5,779,641.848523748395,0,401,0,5,378,1322.75132275132
30241,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,1,11630,8.59845227858985,0,6017,0,1,5613,17.8157847853198
30242,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,2,14280,14.0056022408964,0,7324,0,2,6956,28.7521564117309
30243,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,4,14412,27.7546489036914,0,7275,0,4,7137,56.0459576853019
30244,5,5051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,2,3922,50.9943906170321,1,2062,48.4966052376334,1,1860,53.7634408602151
30245,5,5051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,1,3687,27.122321670735,0,1999,0,1,1688,59.2417061611374
30246,5,5059,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,2,401,498.753117206983,2,196,1020.40816326531,0,205,0
30247,5,5059,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,1,623,160.513643659711,0,302,0,1,321,311.526479750779
30248,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,2,3327,60.1142170123234,0,1666,0,2,1661,120.409391932571
30249,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,9,4250,211.764705882353,4,2161,185.0994909764,5,2089,239.348970799426
30250,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,8,4746,168.563000421408,0,2437,0,8,2309,346.470333477696
30251,5,5079,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,3,9671,31.0205769827319,1,4954,20.185708518369,2,4717,42.3998304006784
30252,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,21,35528,59.1083089394281,9,18267,49.2691739201839,12,17261,69.5208852326053
30253,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,31,42826,72.3859337785457,9,21833,41.2220033893647,22,20993,104.796837040918
30254,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,37,46943,78.8189932471295,7,23626,29.6283755184966,30,23317,128.661491615559
30255,5,5088,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2020,5,9,113143,7.95453541094014,1,57153,1.74968943012615,8,55990,14.2882657617432
30256,5,5086,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,1,671,149.03129657228,0,336,0,1,335,298.507462686567
30257,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,2,5,795,628.930817610063,3,414,724.63768115942,2,381,524.9343832021
30258,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,3,1,1068,93.6329588014981,1,539,185.528756957328,0,529,0
30259,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2020,4,2,1125,177.777777777778,0,568,0,2,557,359.066427289048
